;uuid;giorno_min;giorno_max;durata_vita;conteggio_giorni_totale;site_giallozafferano;site_repubblica;site_subito;site_ansa;site_kijiji;site_corriere;site_ebay;site_pianetadonna;site_aranzulla;site_greenme;site_gazzetta;site_sole24ore;site_pourfemme;site_alfemminile;site_corrieresport;site_cookaround;site_autoscout;site_staseratv;prima_citta;browser_name;device_name;os_name
1998;1999;19/05/19;19/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
1999;2000;20/05/19;06/06/19;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RA;Chrome Mobile;Mobile;Android
2000;2001;18/05/19;18/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CZ;Firefox 4+;Desktop and Laptop;Windows 7
2001;2002;24/05/19;24/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-SS;Mobile Safari 12;Mobile;iPhone
2002;2003;27/02/19;22/05/19;85;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VE;Chrome Mobile;Mobile;Android
2003;2004;31/05/19;08/06/19;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-ME;Android 2;Mobile;Android
2004;2005;06/01/19;30/05/19;145;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Chrome Mobile;Mobile;Android
2005;2006;30/05/19;30/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Opera 15+;Mobile;Android
2006;2007;03/06/19;03/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
2007;2008;15/05/19;16/06/19;33;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 10;Mobile;iPhone
2008;2009;22/05/19;22/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BG;Chrome;Desktop and Laptop;Windows 10
2009;2010;16/06/19;16/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 10;Tablet;iPad
2010;2011;22/05/19;22/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Android 2;Mobile;Android
2011;2012;14/04/19;31/05/19;48;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;;;Android
2012;2013;12/06/19;12/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PV;Explorer 11;Desktop and Laptop;Windows 7
2013;2014;18/05/19;18/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BZ;Chrome;Tablet;Android
2014;2015;15/04/19;03/06/19;50;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
2015;2016;05/05/19;16/05/19;12;4;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RI;Safari 12;Desktop and Laptop;Mac OS X
2016;2017;05/06/19;05/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
2017;2018;07/06/19;07/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Firefox 4+;Desktop and Laptop;Windows 7
2018;2019;03/06/19;03/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Safari 12;Desktop and Laptop;Mac OS X
2019;2020;22/05/19;12/06/19;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;Safari 12;Desktop and Laptop;Mac OS X
2020;2021;25/05/19;25/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PV;Chrome Mobile;Mobile;Android
2021;2022;16/05/19;17/05/19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PD;Chrome Mobile;Mobile;Android
2022;2023;16/09/18;15/06/19;273;88;0;0;0;1;0;0;0;0;0;0;3;2;0;0;0;0;0;0;ITA-BG;Chrome Mobile;Mobile;Android
2023;2024;30/05/19;30/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
2024;2025;24/05/19;24/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
2025;2026;14/06/19;14/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;Firefox 4+;Desktop and Laptop;Mac OS X
2026;2027;20/05/19;20/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CS;Chrome;Desktop and Laptop;Windows 8.1
2027;2028;24/02/19;15/06/19;112;64;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;ITA-MI;Mobile Safari 12;Mobile;iPhone
2028;2029;31/05/19;31/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
2029;2030;29/04/19;21/05/19;23;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Opera 15+;Desktop and Laptop;Windows 7
2030;2031;07/07/18;11/06/19;340;87;0;1;0;6;0;1;0;0;1;1;1;1;0;0;0;0;0;22;ITA-PC;Mobile Safari 10;Tablet;iPad
2031;2032;08/04/19;13/06/19;67;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CA;Chrome;Desktop and Laptop;Windows 10
2032;2033;20/05/19;04/06/19;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BO;Chrome Mobile;Mobile;Android
2033;2034;30/05/19;30/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
2034;2035;28/05/19;29/05/19;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Chrome;Desktop and Laptop;Windows 8.1
2035;2036;22/11/18;07/06/19;198;44;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BO;Chrome Mobile;Mobile;Android
2036;2037;20/05/19;20/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VE;Chrome;Tablet;Android
2037;2038;16/06/19;16/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-LE;Chrome Mobile;Mobile;Android
2038;2039;19/05/19;25/05/19;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-AT;Chrome;Desktop and Laptop;Windows 10
2039;2040;28/03/19;04/06/19;69;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VR;Chrome Mobile;Mobile;Android
2040;2041;26/05/19;26/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
2041;2042;25/04/19;21/05/19;27;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome;Desktop and Laptop;Windows 10
2042;2043;28/03/19;20/05/19;54;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-AN;Firefox 4+;Desktop and Laptop;Windows 8.1
2043;2044;13/06/19;16/06/19;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TN;Mobile Safari 12;Mobile;iPhone
2044;2045;19/12/18;26/05/19;159;19;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RG;Chrome Mobile;Mobile;Android
2045;2046;29/05/19;29/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Mobile Safari 12;Mobile;iPhone
2046;2047;27/05/19;27/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Chrome;Desktop and Laptop;Windows 7
2047;2048;15/05/19;16/06/19;33;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Chrome Mobile;Mobile;Android
2048;2049;30/04/19;13/06/19;45;12;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;;Chrome;Desktop and Laptop;Windows XP
2049;2050;07/05/19;12/06/19;37;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 11;Mobile;iPhone
2050;2051;08/05/19;09/06/19;33;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-GE;Mobile Safari 10;Mobile;iPhone
2051;2052;07/05/19;05/06/19;30;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Chrome Mobile;Mobile;Android
2052;2053;15/06/19;15/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
2053;2054;19/04/19;12/06/19;55;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Explorer 11;Desktop and Laptop;Windows 10
2054;2055;28/05/19;14/06/19;18;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VR;Explorer 11;Desktop and Laptop;Windows 7
2055;2056;15/06/19;15/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome;Desktop and Laptop;Windows 7
2056;2057;04/06/19;08/06/19;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
2057;2058;28/01/19;31/05/19;124;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;;;
2058;2059;09/06/19;16/06/19;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TV;Chrome Mobile;Mobile;Android
2059;2060;05/06/19;05/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BS;Safari 12;Desktop and Laptop;Mac OS X
2060;2061;06/04/19;31/05/19;56;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
2061;2062;02/06/19;02/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-GO;Safari 12;Desktop and Laptop;Mac OS X
2062;2063;22/05/19;22/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Mobile Safari 11;Tablet;iPad
2063;2064;22/08/18;11/06/19;294;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
2064;2065;28/05/19;28/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 10;Mobile;iPhone
2065;2066;29/05/19;29/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;unknown;Unknown;
2066;2067;16/05/19;16/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VR;Mobile Safari 12;Mobile;iPhone
2067;2068;19/10/18;16/06/19;241;57;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BO;Chrome Mobile;Mobile;Android
2068;2069;05/06/19;12/06/19;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Firefox 4+;Desktop and Laptop;Windows 10
2069;2070;16/04/19;07/06/19;53;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;ITA-BT;Chrome Mobile;Mobile;Android
2070;2071;01/05/19;06/06/19;37;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
2071;2072;12/05/19;31/05/19;20;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PT;Safari 11;Desktop and Laptop;Mac OS X
2072;2073;16/01/19;12/06/19;148;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
2073;2074;26/05/19;26/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BZ;Chrome Mobile;Mobile;Android
2074;2075;11/06/19;16/06/19;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;Mobile;
2075;2076;03/09/18;16/06/19;287;107;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;23;ITA-PD;Chrome Mobile;Mobile;Android
2076;2077;08/06/19;08/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 11;Mobile;iPhone
2077;2078;18/05/19;28/05/19;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
2078;2079;21/12/18;06/06/19;168;48;0;1;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;0;;Mobile Safari 12;Mobile;iPhone
2079;2080;21/05/19;21/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VR;Explorer 11;Desktop and Laptop;Windows 7
2080;2081;06/06/19;06/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-LE;Mobile Safari 12;Mobile;iPhone
2081;2082;28/05/19;28/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MB;Chrome Mobile;Mobile;Android
2082;2083;04/04/19;02/06/19;60;19;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;Opera 15+;Mobile;Android
2083;2084;14/06/19;14/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
2084;2085;24/03/19;21/05/19;59;26;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Mobile Safari 9;Tablet;iPad
2085;2086;22/01/19;12/06/19;142;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PG;Mobile Safari 12;Mobile;iPhone
2086;2087;07/06/19;14/06/19;8;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Tablet;iPad
2087;2088;11/06/19;13/06/19;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VA;Safari 12;Desktop and Laptop;Mac OS X
2088;2089;25/05/19;02/06/19;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Safari 12;Desktop and Laptop;Mac OS X
2089;2090;15/06/19;15/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-GO;Chrome;Desktop and Laptop;Windows 10
2090;2091;09/03/19;14/06/19;98;21;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;ITA-MI;Edge;Desktop and Laptop;Windows 10
2091;2092;12/04/19;14/06/19;64;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;;Desktop and Laptop;Windows 7
2092;2093;06/06/19;06/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BG;Chrome Mobile;Mobile;Android
2093;2094;04/04/19;10/06/19;68;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MC;Chrome;Tablet;Android
2094;2095;04/03/19;15/06/19;104;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;ITA-NA;Chrome Mobile;Mobile;Android
2095;2096;23/05/19;23/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome;Desktop and Laptop;Windows 7
2096;2097;16/06/19;16/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
2097;2098;25/11/18;12/06/19;200;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome;Tablet;Android
2098;2099;06/06/19;07/06/19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VA;Chrome Mobile;Mobile;Android
2099;2100;16/06/19;16/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-FR;Chrome Mobile;Mobile;Android
2100;2101;08/02/19;02/06/19;115;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CA;Mobile Safari 12;Mobile;iPhone
2101;2102;15/06/19;15/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
2102;2103;17/05/19;22/05/19;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Mobile Safari 12;Mobile;iPhone
2103;2104;14/10/18;15/06/19;245;110;0;1;0;1;0;0;0;0;1;0;0;0;0;0;23;0;0;6;ITA-RM;;;Android
2104;2105;06/06/19;08/06/19;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TA;Firefox 4+;Desktop and Laptop;Windows 7
2105;2106;15/05/19;22/05/19;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-FI;Chrome Mobile;Mobile;Android
2106;2107;02/06/19;02/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
2107;2108;04/06/19;04/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
2108;2109;01/06/19;01/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Explorer 11;Desktop and Laptop;Windows 7
2109;2110;18/05/19;19/05/19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;ITA-MI;Chrome Mobile;Mobile;Android
2110;2111;30/05/19;14/06/19;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Mobile Safari 12;Mobile;iPhone
2111;2112;01/01/19;12/06/19;163;28;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
2112;2113;03/06/19;03/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Chrome Mobile;Mobile;Android
2113;2114;08/06/19;08/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Mobile Safari 12;Mobile;iPhone
2114;2115;27/01/18;15/06/19;505;244;3;0;0;12;2;1;1;0;6;3;14;0;1;0;7;0;0;67;ITA-VR;;;
2115;2116;19/05/19;19/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Chrome Mobile;Mobile;Android
2116;2117;14/06/19;14/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TV;Firefox 4+;Desktop and Laptop;Windows 10
2117;2118;11/06/19;13/06/19;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-LT;Chrome Mobile;Mobile;Android
2118;2119;05/06/17;31/05/19;726;173;0;1;19;0;5;0;18;0;0;0;0;0;0;0;0;0;0;0;ITA-AP;Chrome;Desktop and Laptop;Windows 10
2119;2120;07/05/19;20/05/19;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-FI;Chrome Mobile;Mobile;Android
2120;2121;30/04/19;20/05/19;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RN;Mobile Safari 11;Mobile;iPhone
2121;2122;07/05/19;07/06/19;32;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PA;Chrome;Desktop and Laptop;Windows 7
2122;2123;05/06/19;05/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-LC;Mobile Safari 12;Mobile;iPhone
2123;2124;19/05/19;09/06/19;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;Chrome;Desktop and Laptop;Windows 10
2124;2125;11/05/19;26/05/19;16;5;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VE;Safari 11;Desktop and Laptop;Mac OS X
2125;2126;26/05/19;26/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 9;Tablet;iPad
2126;2127;15/04/19;15/06/19;62;35;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;Mobile Safari 12;Tablet;iPad
2127;2128;02/06/17;14/06/19;743;189;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;;;
2128;2129;04/06/19;04/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Chrome;Desktop and Laptop;Windows 8
2129;2130;10/06/19;10/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 10;Mobile;iPhone
2130;2131;10/06/19;10/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-SA;Chrome Mobile;Mobile;Android
2131;2132;09/04/19;03/06/19;56;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
2132;2133;30/05/19;30/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TS;Explorer 11;Desktop and Laptop;Windows 7
2133;2134;22/05/19;25/05/19;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MB;Chrome Mobile;Mobile;Android
2134;2135;11/05/19;19/05/19;9;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VA;Chrome;Tablet;Android
2135;2136;16/06/19;16/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Safari 12;Desktop and Laptop;Mac OS X
2136;2137;16/06/19;16/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VR;Opera 15+;Mobile;Android
2137;2138;17/05/19;16/06/19;31;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;Chrome Mobile;Mobile;Android
2138;2139;24/07/18;10/06/19;322;154;2;3;0;12;4;0;2;0;0;0;1;0;0;2;0;0;0;0;ITA-TV;;Mobile;iPhone
2139;2140;23/05/19;23/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VI;Firefox 4+;Desktop and Laptop;Windows 10
2140;2141;19/05/19;19/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CO;Chrome;Desktop and Laptop;Windows 10
2141;2142;29/05/19;30/05/19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Opera 15+;Desktop and Laptop;Windows 10
2142;2143;25/05/19;25/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BO;Safari 12;Desktop and Laptop;Mac OS X
2143;2144;21/05/19;28/05/19;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MO;Chrome;Desktop and Laptop;Windows 10
2144;2145;11/04/19;19/05/19;39;8;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;ITA-PD;Firefox 4+;Desktop and Laptop;Windows 10
2145;2146;18/04/19;19/05/19;32;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Mobile Safari 12;Mobile;iPhone
2146;2147;19/05/19;19/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VE;Chrome Mobile;Mobile;Android
2147;2148;18/05/19;26/05/19;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
2148;2149;29/05/19;29/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BS;Mobile Safari 12;Mobile;iPhone
2149;2150;29/05/19;09/06/19;12;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VI;Chrome Mobile;Mobile;Android
2150;2151;16/05/19;16/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VR;Firefox 4+;Desktop and Laptop;Windows 10
2151;2152;20/06/18;14/06/19;360;272;4;0;0;5;0;4;0;0;9;0;0;1;6;5;0;3;0;3;ITA-MI;Chrome Mobile;Mobile;
2152;2153;27/05/19;27/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
2153;2154;12/10/18;16/06/19;248;69;0;2;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;ITA-PU;Mobile Safari 12;Mobile;iPhone
2154;2155;03/06/17;11/06/19;739;154;4;3;0;1;0;1;3;1;7;2;0;5;0;0;0;0;0;0;ITA-MI;;Mobile;iPhone
2155;2156;01/06/18;16/06/19;381;338;1;1;0;34;1;2;0;0;2;0;246;0;0;0;0;0;0;0;ITA-RM;;Mobile;Android
2156;2157;23/05/19;23/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RE;Amazon Silk;Desktop and Laptop;Linux
2157;2158;06/05/19;16/05/19;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MO;Firefox 4+;Desktop and Laptop;Windows 8.1
2158;2159;16/02/19;12/06/19;117;40;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RE;Safari 12;Desktop and Laptop;Mac OS X
2159;2160;25/05/19;25/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-FC;Chrome Mobile;Mobile;Android
2160;2161;02/06/19;16/06/19;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RE;Mobile Safari 12;Mobile;iPhone
2161;2162;10/06/19;11/06/19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PU;Chrome;Desktop and Laptop;Windows 10
2162;2163;20/06/18;15/06/19;361;133;0;7;0;14;4;10;4;0;4;0;9;9;0;0;0;0;1;1;ITA-RM;Mobile Safari 9;Tablet;
2163;2164;04/04/19;03/06/19;61;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CR;Safari 12;Desktop and Laptop;Mac OS X
2164;2165;06/04/19;28/05/19;53;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
2165;2166;10/06/19;13/06/19;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Edge;Desktop and Laptop;Windows 10
